timestamp,device_id,device_type,room,power_consumption_kwh,carbon_emission_kg,status,temperature
2025-11-27T22:30:00.000Z,D2780,AC,Kitchen,0.181,0.086,OFF,23.1
2025-11-27T22:40:00.000Z,D3579,Washing Machine,Garage,1.711,0.813,ON,21
2025-11-27T22:50:00.000Z,D1466,Heater,Garage,0.793,0.377,ON,19.4
2025-11-27T23:00:00.000Z,D5251,Laptop,Kitchen,0.488,0.232,ON,24.2
2025-11-27T23:10:00.000Z,D2430,Heater,Bedroom,1.752,0.832,OFF,21.4
2025-11-27T23:20:00.000Z,D9538,Refrigerator,Living Room,1.492,0.709,OFF,20.1
2025-11-27T23:30:00.000Z,D1761,Fan,Kitchen,2.226,1.057,ON,22.2
2025-11-27T23:40:00.000Z,D3466,Heater,Living Room,0.92,0.437,OFF,29.8
2025-11-27T23:50:00.000Z,D8226,Refrigerator,Office,1.906,0.905,OFF,19.9
2025-11-28T00:00:00.000Z,D9259,Laptop,Living Room,0.105,0.05,ON,34.1
2025-11-28T00:10:00.000Z,D2450,Laptop,Kitchen,0.289,0.137,ON,22.9
2025-11-28T00:20:00.000Z,D9093,Refrigerator,Bedroom,0.919,0.437,ON,33.7
2025-11-28T00:30:00.000Z,D7062,Washing Machine,Living Room,0.151,0.072,ON,26
2025-11-28T00:40:00.000Z,D6486,Fan,Living Room,0.605,0.287,ON,33.7
2025-11-28T00:50:00.000Z,D8203,Heater,Bedroom,0.375,0.178,ON,25.1
2025-11-28T01:00:00.000Z,D8466,Refrigerator,Garage,1.939,0.921,ON,20.3
2025-11-28T01:10:00.000Z,D7805,Refrigerator,Garage,1.227,0.583,ON,27.5
2025-11-28T01:20:00.000Z,D4735,AC,Bedroom,1.35,0.641,OFF,33.8
2025-11-28T01:30:00.000Z,D3528,Washing Machine,Garage,2.114,1.004,ON,20.9
2025-11-28T01:40:00.000Z,D5809,Laptop,Living Room,0.768,0.365,ON,20.2
2025-11-28T01:50:00.000Z,D3298,Washing Machine,Bedroom,1.249,0.593,ON,23.3
2025-11-28T02:00:00.000Z,D2143,Refrigerator,Office,2.373,1.127,OFF,21.5
2025-11-28T02:10:00.000Z,D1535,Washing Machine,Living Room,1.34,0.636,OFF,25.4
2025-11-28T02:20:00.000Z,D3651,Washing Machine,Kitchen,0.541,0.257,OFF,35
2025-11-28T02:30:00.000Z,D6907,Washing Machine,Kitchen,0.644,0.306,ON,32.2
2025-11-28T02:40:00.000Z,D7558,Heater,Bedroom,1.438,0.683,OFF,25.2
2025-11-28T02:50:00.000Z,D2734,Fan,Kitchen,0.126,0.06,OFF,20.5
2025-11-28T03:00:00.000Z,D8574,Laptop,Garage,2.119,1.007,OFF,20.6
2025-11-28T03:10:00.000Z,D5985,AC,Bedroom,0.669,0.318,ON,22.5
2025-11-28T03:20:00.000Z,D3251,Heater,Garage,0.103,0.049,ON,25.6
2025-11-28T03:30:00.000Z,D2251,AC,Office,0.656,0.312,OFF,33.3
2025-11-28T03:40:00.000Z,D4613,AC,Garage,0.527,0.25,OFF,34.9
2025-11-28T03:50:00.000Z,D5816,Laptop,Living Room,0.121,0.057,OFF,24.1
2025-11-28T04:00:00.000Z,D7527,Refrigerator,Living Room,1.203,0.571,ON,26.5
2025-11-28T04:10:00.000Z,D8685,Heater,Garage,0.623,0.296,OFF,29.3
2025-11-28T04:20:00.000Z,D4536,AC,Living Room,0.175,0.083,ON,30.1
2025-11-28T04:30:00.000Z,D8148,AC,Bedroom,2.288,1.087,OFF,28.5
2025-11-28T04:40:00.000Z,D5119,Heater,Bedroom,1.236,0.587,ON,26.1
2025-11-28T04:50:00.000Z,D3618,Washing Machine,Kitchen,2.456,1.167,OFF,28.2
2025-11-28T05:00:00.000Z,D5969,Refrigerator,Living Room,0.653,0.31,OFF,28.7
2025-11-28T05:10:00.000Z,D2696,AC,Office,1.253,0.595,ON,33.1
2025-11-28T05:20:00.000Z,D5509,Laptop,Kitchen,1.288,0.612,ON,21.9
2025-11-28T05:30:00.000Z,D5961,Fan,Living Room,1.498,0.712,OFF,22.8
2025-11-28T05:40:00.000Z,D1141,Fan,Bedroom,1.353,0.643,ON,33.6
2025-11-28T05:50:00.000Z,D2001,Fan,Office,0.489,0.232,OFF,19.5
2025-11-28T06:00:00.000Z,D6260,AC,Bedroom,0.416,0.198,OFF,31.8
2025-11-28T06:10:00.000Z,D7051,Heater,Office,0.863,0.41,OFF,28.2
2025-11-28T06:20:00.000Z,D8708,Washing Machine,Bedroom,0.602,0.286,ON,18.4
2025-11-28T06:30:00.000Z,D9825,Heater,Bedroom,0.717,0.341,OFF,27.3
2025-11-28T06:40:00.000Z,D9674,Light,Kitchen,1.708,0.811,OFF,19.9
2025-11-28T06:50:00.000Z,D3807,AC,Bedroom,2.396,1.138,ON,22.3
2025-11-28T07:00:00.000Z,D4945,Fan,Bedroom,0.904,0.429,ON,29.2
2025-11-28T07:10:00.000Z,D2161,Refrigerator,Office,2.242,1.065,OFF,34.1
2025-11-28T07:20:00.000Z,D2396,Refrigerator,Bedroom,0.995,0.473,OFF,24.4
2025-11-28T07:30:00.000Z,D1095,Laptop,Living Room,2.184,1.037,ON,27
2025-11-28T07:40:00.000Z,D4296,Laptop,Bedroom,0.516,0.245,ON,26.9
2025-11-28T07:50:00.000Z,D2955,Refrigerator,Kitchen,0.333,0.158,ON,27
2025-11-28T08:00:00.000Z,D4036,Washing Machine,Kitchen,2.117,1.006,ON,33.2
2025-11-28T08:10:00.000Z,D4903,Fan,Garage,2.009,0.954,ON,26.5
2025-11-28T08:20:00.000Z,D2379,Refrigerator,Bedroom,0.512,0.243,OFF,26.1
2025-11-28T08:30:00.000Z,D5824,Refrigerator,Office,1.15,0.546,OFF,19.4
2025-11-28T08:40:00.000Z,D5278,Heater,Kitchen,0.31,0.147,ON,19.1
2025-11-28T08:50:00.000Z,D4509,Fan,Garage,0.465,0.221,OFF,30.8
2025-11-28T09:00:00.000Z,D9042,AC,Garage,2.216,1.053,OFF,31.4
2025-11-28T09:10:00.000Z,D7568,Laptop,Office,1.049,0.498,OFF,27.8
2025-11-28T09:20:00.000Z,D6363,Heater,Garage,1.391,0.661,ON,24.1
2025-11-28T09:30:00.000Z,D3089,Light,Bedroom,0.489,0.232,ON,30.1
2025-11-28T09:40:00.000Z,D3081,AC,Office,2.031,0.965,OFF,28.3
2025-11-28T09:50:00.000Z,D5308,Refrigerator,Kitchen,2.49,1.183,ON,32.5
2025-11-28T10:00:00.000Z,D3484,Fan,Kitchen,0.446,0.212,OFF,22.1
2025-11-28T10:10:00.000Z,D9051,Heater,Bedroom,1.29,0.613,OFF,27
2025-11-28T10:20:00.000Z,D7131,Light,Living Room,1.616,0.768,OFF,31.8
2025-11-28T10:30:00.000Z,D5271,Light,Garage,0.177,0.084,ON,21.5
2025-11-28T10:40:00.000Z,D8265,Washing Machine,Bedroom,0.112,0.053,ON,26
2025-11-28T10:50:00.000Z,D6256,Light,Kitchen,1.124,0.534,OFF,19.4
2025-11-28T11:00:00.000Z,D4187,Heater,Bedroom,0.164,0.078,ON,18.9
2025-11-28T11:10:00.000Z,D6195,Heater,Office,2.225,1.057,ON,28.4
2025-11-28T11:20:00.000Z,D5666,Laptop,Office,0.687,0.326,OFF,25.2
2025-11-28T11:30:00.000Z,D1254,Light,Office,1.877,0.892,OFF,24.1
2025-11-28T11:40:00.000Z,D3554,AC,Bedroom,1.081,0.513,ON,25.8
2025-11-28T11:50:00.000Z,D9703,Laptop,Kitchen,1.211,0.575,ON,20.4
2025-11-28T12:00:00.000Z,D7938,Refrigerator,Garage,1.036,0.492,ON,20.4
2025-11-28T12:10:00.000Z,D3560,Laptop,Kitchen,1.377,0.654,OFF,22.3
2025-11-28T12:20:00.000Z,D9008,Washing Machine,Kitchen,0.285,0.135,OFF,33.5
2025-11-28T12:30:00.000Z,D7975,Refrigerator,Bedroom,1.194,0.567,ON,32.4
2025-11-28T12:40:00.000Z,D1624,Refrigerator,Office,1.602,0.761,OFF,31
2025-11-28T12:50:00.000Z,D5359,Laptop,Bedroom,1.876,0.891,OFF,30.7
2025-11-28T13:00:00.000Z,D1730,Fan,Kitchen,1.233,0.586,OFF,23.8
2025-11-28T13:10:00.000Z,D2886,AC,Bedroom,2.377,1.129,OFF,33.7
2025-11-28T13:20:00.000Z,D7133,Washing Machine,Kitchen,0.483,0.229,ON,25
2025-11-28T13:30:00.000Z,D6376,Refrigerator,Garage,2.452,1.165,ON,27.5
2025-11-28T13:40:00.000Z,D2631,Fan,Living Room,1.048,0.498,ON,20.7
2025-11-28T13:50:00.000Z,D7673,AC,Bedroom,2.404,1.142,OFF,18.4
2025-11-28T14:00:00.000Z,D9217,Refrigerator,Living Room,2.412,1.146,OFF,33
2025-11-28T14:10:00.000Z,D7617,Heater,Living Room,1.964,0.933,OFF,33.9
2025-11-28T14:20:00.000Z,D7428,Laptop,Kitchen,0.076,0.036,ON,28.6
2025-11-28T14:30:00.000Z,D4087,Light,Kitchen,0.184,0.087,OFF,28.8
2025-11-28T14:40:00.000Z,D8677,Light,Garage,0.464,0.22,ON,24.3
2025-11-28T14:50:00.000Z,D3491,AC,Bedroom,1.845,0.876,ON,18.8
2025-11-28T15:00:00.000Z,D6139,Heater,Bedroom,0.209,0.099,ON,28.5
2025-11-28T15:10:00.000Z,D7853,Fan,Living Room,1.953,0.928,OFF,32
2025-11-28T15:20:00.000Z,D4937,Refrigerator,Living Room,1.977,0.939,ON,24.3
2025-11-28T15:30:00.000Z,D1658,Laptop,Garage,0.986,0.468,ON,31
2025-11-28T15:40:00.000Z,D2093,Fan,Garage,2.159,1.026,ON,26.9
2025-11-28T15:50:00.000Z,D2946,Fan,Office,1.979,0.94,OFF,23.4
2025-11-28T16:00:00.000Z,D3202,Heater,Living Room,2.194,1.042,ON,28.5
2025-11-28T16:10:00.000Z,D3278,Washing Machine,Kitchen,0.616,0.293,ON,22
2025-11-28T16:20:00.000Z,D5646,Washing Machine,Office,1.369,0.65,ON,22.8
2025-11-28T16:30:00.000Z,D8852,Laptop,Bedroom,1.689,0.802,ON,34.3
2025-11-28T16:40:00.000Z,D5730,Washing Machine,Office,2.143,1.018,ON,32.7
2025-11-28T16:50:00.000Z,D6637,Heater,Bedroom,1.315,0.625,OFF,32.1
2025-11-28T17:00:00.000Z,D4842,Washing Machine,Kitchen,0.165,0.078,OFF,24.4
2025-11-28T17:10:00.000Z,D1737,AC,Living Room,0.946,0.449,ON,26.5
2025-11-28T17:20:00.000Z,D5877,Laptop,Bedroom,0.559,0.266,OFF,21.2
2025-11-28T17:30:00.000Z,D5682,Fan,Living Room,0.309,0.147,ON,27.5
2025-11-28T17:40:00.000Z,D8451,Light,Living Room,0.425,0.202,OFF,20.8
2025-11-28T17:50:00.000Z,D5081,Refrigerator,Living Room,1.207,0.573,ON,19
2025-11-28T18:00:00.000Z,D2249,Fan,Kitchen,1.229,0.584,ON,29.2
2025-11-28T18:10:00.000Z,D1083,Laptop,Garage,1.354,0.643,OFF,27.3
2025-11-28T18:20:00.000Z,D8552,Washing Machine,Kitchen,1.292,0.614,ON,27.3
2025-11-28T18:30:00.000Z,D3865,Heater,Garage,0.415,0.197,ON,26.5
2025-11-28T18:40:00.000Z,D8056,Light,Bedroom,1.692,0.804,ON,21
2025-11-28T18:50:00.000Z,D3968,Fan,Garage,0.872,0.414,OFF,32.2
2025-11-28T19:00:00.000Z,D3261,Refrigerator,Living Room,1.114,0.529,OFF,30.6
2025-11-28T19:10:00.000Z,D4544,AC,Kitchen,1.135,0.539,ON,30.8
2025-11-28T19:20:00.000Z,D7367,Light,Office,2.31,1.097,OFF,19.6
2025-11-28T19:30:00.000Z,D2213,Heater,Office,1.676,0.796,ON,25.6
2025-11-28T19:40:00.000Z,D3091,Washing Machine,Garage,2.487,1.181,OFF,27.1
2025-11-28T19:50:00.000Z,D2649,AC,Office,2.11,1.002,OFF,23.3
2025-11-28T20:00:00.000Z,D4416,Laptop,Garage,1.55,0.736,OFF,32.9
2025-11-28T20:10:00.000Z,D6496,Refrigerator,Garage,1.018,0.484,OFF,29.9
2025-11-28T20:20:00.000Z,D5519,Light,Kitchen,0.347,0.165,ON,29.8
2025-11-28T20:30:00.000Z,D2748,Fan,Garage,1.626,0.772,OFF,20.3
2025-11-28T20:40:00.000Z,D1131,Light,Office,1.968,0.935,OFF,34.3
2025-11-28T20:50:00.000Z,D9861,Refrigerator,Kitchen,2.37,1.126,OFF,30.1
2025-11-28T21:00:00.000Z,D6439,Laptop,Office,2.069,0.983,ON,19.3
2025-11-28T21:10:00.000Z,D5155,Laptop,Bedroom,1.603,0.761,OFF,30.2
2025-11-28T21:20:00.000Z,D6830,Laptop,Kitchen,1.085,0.515,OFF,31.4
2025-11-28T21:30:00.000Z,D4679,Heater,Office,1.909,0.907,OFF,29.6
2025-11-28T21:40:00.000Z,D1634,AC,Living Room,0.816,0.388,OFF,20.2
2025-11-28T21:50:00.000Z,D9913,Heater,Living Room,0.114,0.054,ON,25.7
2025-11-28T22:00:00.000Z,D9965,Refrigerator,Office,0.316,0.15,OFF,24.2
2025-11-28T22:10:00.000Z,D7789,AC,Office,1.184,0.562,OFF,22
2025-11-28T22:20:00.000Z,D5556,Fan,Bedroom,2.227,1.058,ON,26.5
2025-11-28T22:30:00.000Z,D5324,Light,Office,1.33,0.632,ON,32.5
2025-11-28T22:40:00.000Z,D2081,Laptop,Garage,1.586,0.753,ON,20.4
2025-11-28T22:50:00.000Z,D3823,Fan,Kitchen,0.187,0.089,ON,26.6
2025-11-28T23:00:00.000Z,D6413,Washing Machine,Living Room,0.362,0.172,ON,27.1
2025-11-28T23:10:00.000Z,D8498,Refrigerator,Kitchen,1.434,0.681,ON,27.7
2025-11-28T23:20:00.000Z,D2628,Light,Office,2.474,1.175,ON,19.5
2025-11-28T23:30:00.000Z,D7467,Fan,Bedroom,1.16,0.551,OFF,31.4
2025-11-28T23:40:00.000Z,D7096,Laptop,Office,0.326,0.155,ON,19.6
2025-11-28T23:50:00.000Z,D2392,Fan,Office,1.606,0.763,OFF,18
2025-11-29T00:00:00.000Z,D9953,Refrigerator,Garage,1.774,0.843,ON,34
2025-11-29T00:10:00.000Z,D1855,Refrigerator,Bedroom,2.449,1.163,ON,27.9
2025-11-29T00:20:00.000Z,D1923,Refrigerator,Kitchen,1.87,0.888,ON,28.2
2025-11-29T00:30:00.000Z,D4626,Refrigerator,Bedroom,2.272,1.079,ON,25.4
2025-11-29T00:40:00.000Z,D6530,AC,Garage,0.272,0.129,ON,24.4
2025-11-29T00:50:00.000Z,D6446,Refrigerator,Office,0.633,0.301,OFF,24.4
2025-11-29T01:00:00.000Z,D6193,Washing Machine,Living Room,2.033,0.966,OFF,20.6
2025-11-29T01:10:00.000Z,D3710,Laptop,Kitchen,1.258,0.598,ON,21.9
2025-11-29T01:20:00.000Z,D5132,Washing Machine,Kitchen,0.649,0.308,ON,19.6
2025-11-29T01:30:00.000Z,D6749,Fan,Living Room,1.94,0.921,OFF,24.6
2025-11-29T01:40:00.000Z,D5575,Fan,Bedroom,0.828,0.393,OFF,34.7
2025-11-29T01:50:00.000Z,D1921,Heater,Kitchen,0.458,0.218,OFF,34.2
2025-11-29T02:00:00.000Z,D4079,Refrigerator,Living Room,1.817,0.863,ON,29.6
2025-11-29T02:10:00.000Z,D1528,Refrigerator,Office,0.236,0.112,OFF,34.8
2025-11-29T02:20:00.000Z,D1479,Heater,Living Room,2.086,0.991,ON,34.5
2025-11-29T02:30:00.000Z,D4192,Refrigerator,Office,0.192,0.091,OFF,25.9
2025-11-29T02:40:00.000Z,D3916,Refrigerator,Garage,1.554,0.738,ON,26.6
2025-11-29T02:50:00.000Z,D4408,Laptop,Office,1.202,0.571,ON,26
2025-11-29T03:00:00.000Z,D5335,Fan,Living Room,0.144,0.068,ON,32
2025-11-29T03:10:00.000Z,D4905,Light,Kitchen,0.903,0.429,ON,34.2
2025-11-29T03:20:00.000Z,D4056,Refrigerator,Bedroom,0.537,0.255,ON,28.3
2025-11-29T03:30:00.000Z,D2130,Laptop,Garage,0.172,0.082,ON,32.5
2025-11-29T03:40:00.000Z,D7060,Laptop,Kitchen,0.136,0.065,OFF,20.8
2025-11-29T03:50:00.000Z,D2424,Heater,Garage,0.577,0.274,ON,26.1
2025-11-29T04:00:00.000Z,D2782,Fan,Living Room,0.492,0.234,OFF,33.5
2025-11-29T04:10:00.000Z,D8745,Light,Living Room,1.777,0.844,ON,28.7
2025-11-29T04:20:00.000Z,D2197,Heater,Living Room,1.571,0.746,ON,29.3
2025-11-29T04:30:00.000Z,D8347,Laptop,Office,1.063,0.505,ON,21.7
2025-11-29T04:40:00.000Z,D8625,AC,Living Room,0.567,0.269,OFF,18.8
2025-11-29T04:50:00.000Z,D1692,Light,Bedroom,2.315,1.1,ON,30.5
2025-11-29T05:00:00.000Z,D8869,Refrigerator,Living Room,0.348,0.165,ON,23
2025-11-29T05:10:00.000Z,D3432,Refrigerator,Living Room,1.335,0.634,OFF,20.1
2025-11-29T05:20:00.000Z,D5470,Light,Office,0.694,0.33,OFF,23.5
2025-11-29T05:30:00.000Z,D7291,AC,Kitchen,1.463,0.695,OFF,21.7
2025-11-29T05:40:00.000Z,D8026,Washing Machine,Kitchen,1.909,0.907,OFF,28.6
2025-11-29T05:50:00.000Z,D9605,Light,Garage,0.736,0.35,OFF,25.2
2025-11-29T06:00:00.000Z,D2129,Refrigerator,Bedroom,1.866,0.886,OFF,26.7
2025-11-29T06:10:00.000Z,D1907,Heater,Garage,2.379,1.13,ON,31
2025-11-29T06:20:00.000Z,D5057,Heater,Office,1.181,0.561,ON,27
2025-11-29T06:30:00.000Z,D5556,Heater,Kitchen,0.887,0.421,ON,27
2025-11-29T06:40:00.000Z,D4976,Laptop,Garage,1.358,0.645,OFF,21.5
2025-11-29T06:50:00.000Z,D3455,Fan,Office,1.118,0.531,ON,19.7
2025-11-29T07:00:00.000Z,D1805,Refrigerator,Office,0.564,0.268,OFF,32.4
2025-11-29T07:10:00.000Z,D6024,Heater,Kitchen,1.703,0.809,OFF,30.3
2025-11-29T07:20:00.000Z,D7420,Washing Machine,Bedroom,1.284,0.61,ON,21.2
2025-11-29T07:30:00.000Z,D5734,Laptop,Office,0.488,0.232,OFF,20.2
2025-11-29T07:40:00.000Z,D3603,Washing Machine,Office,0.85,0.404,OFF,32.1
2025-11-29T07:50:00.000Z,D1839,Fan,Office,2.36,1.121,OFF,27.7
2025-11-29T08:00:00.000Z,D3460,Refrigerator,Bedroom,0.541,0.257,OFF,33.7
2025-11-29T08:10:00.000Z,D4912,Fan,Office,0.201,0.095,OFF,28.9
2025-11-29T08:20:00.000Z,D2992,Refrigerator,Kitchen,1.898,0.902,ON,29.9
2025-11-29T08:30:00.000Z,D8134,Light,Kitchen,1.402,0.666,ON,21.1
2025-11-29T08:40:00.000Z,D9325,Heater,Kitchen,1.469,0.698,ON,23.8
2025-11-29T08:50:00.000Z,D7868,AC,Kitchen,2.129,1.011,OFF,29.7
2025-11-29T09:00:00.000Z,D3472,Refrigerator,Bedroom,1.406,0.668,OFF,33.4
2025-11-29T09:10:00.000Z,D4698,Laptop,Bedroom,1.457,0.692,OFF,28.5
2025-11-29T09:20:00.000Z,D7593,Washing Machine,Garage,2.146,1.019,ON,19.3
2025-11-29T09:30:00.000Z,D5561,Laptop,Office,2.484,1.18,OFF,20.1
2025-11-29T09:40:00.000Z,D4520,Heater,Living Room,1.257,0.597,ON,30.7
2025-11-29T09:50:00.000Z,D2812,Refrigerator,Kitchen,0.347,0.165,OFF,27.6
2025-11-29T10:00:00.000Z,D2957,Laptop,Bedroom,1.314,0.624,OFF,18.3
2025-11-29T10:10:00.000Z,D6675,AC,Bedroom,0.795,0.378,OFF,34.7
2025-11-29T10:20:00.000Z,D1118,Heater,Bedroom,0.821,0.39,OFF,29.8
2025-11-29T10:30:00.000Z,D5453,Laptop,Kitchen,0.598,0.284,OFF,29.8
2025-11-29T10:40:00.000Z,D3062,Washing Machine,Living Room,1.214,0.577,OFF,23.9
2025-11-29T10:50:00.000Z,D3372,Laptop,Kitchen,1.398,0.664,ON,24.6
2025-11-29T11:00:00.000Z,D8911,Fan,Office,0.577,0.274,OFF,24.9
2025-11-29T11:10:00.000Z,D1551,Laptop,Garage,1.247,0.592,OFF,28.4
2025-11-29T11:20:00.000Z,D8872,Heater,Garage,0.074,0.035,OFF,34
2025-11-29T11:30:00.000Z,D2577,Laptop,Office,1.117,0.531,ON,30.8
2025-11-29T11:40:00.000Z,D1799,Fan,Kitchen,1.43,0.679,OFF,29.9
2025-11-29T11:50:00.000Z,D1759,Fan,Bedroom,1.224,0.581,OFF,23.5
2025-11-29T12:00:00.000Z,D7930,Heater,Office,2.226,1.057,OFF,33.1
2025-11-29T12:10:00.000Z,D8095,Heater,Bedroom,1.353,0.643,OFF,22.9
2025-11-29T12:20:00.000Z,D3495,AC,Bedroom,1.564,0.743,OFF,34.6
2025-11-29T12:30:00.000Z,D6452,Laptop,Office,0.109,0.052,OFF,21.1
2025-11-29T12:40:00.000Z,D1110,Light,Bedroom,2.311,1.098,OFF,33.8
2025-11-29T12:50:00.000Z,D8031,Refrigerator,Office,0.381,0.181,ON,27.3
2025-11-29T13:00:00.000Z,D1299,AC,Office,1.062,0.504,OFF,22
2025-11-29T13:10:00.000Z,D8989,Refrigerator,Bedroom,1.124,0.534,OFF,29.1
2025-11-29T13:20:00.000Z,D3024,Heater,Living Room,0.624,0.296,ON,24
2025-11-29T13:30:00.000Z,D6168,Refrigerator,Office,0.783,0.372,ON,21.5
2025-11-29T13:40:00.000Z,D6385,Light,Kitchen,2.454,1.166,ON,29
2025-11-29T13:50:00.000Z,D9958,Laptop,Bedroom,2.303,1.094,OFF,27.3
2025-11-29T14:00:00.000Z,D4106,AC,Bedroom,1.895,0.9,ON,27.3
2025-11-29T14:10:00.000Z,D8264,AC,Garage,1.684,0.8,ON,27.6
2025-11-29T14:20:00.000Z,D8349,Refrigerator,Garage,0.075,0.036,ON,31.4
2025-11-29T14:30:00.000Z,D5852,AC,Kitchen,0.166,0.079,ON,19.8
2025-11-29T14:40:00.000Z,D2280,Laptop,Living Room,0.246,0.117,ON,30.2
2025-11-29T14:50:00.000Z,D6637,Fan,Office,0.306,0.145,ON,34.1
2025-11-29T15:00:00.000Z,D1124,Refrigerator,Garage,2.146,1.019,OFF,22.8
2025-11-29T15:10:00.000Z,D1433,Refrigerator,Kitchen,1.852,0.88,ON,28.1
2025-11-29T15:20:00.000Z,D5762,Washing Machine,Kitchen,1.038,0.493,ON,20.4
2025-11-29T15:30:00.000Z,D1651,Laptop,Bedroom,2.284,1.085,OFF,19.3
2025-11-29T15:40:00.000Z,D1609,Fan,Office,0.248,0.118,ON,21.3
2025-11-29T15:50:00.000Z,D2388,Laptop,Garage,1.158,0.55,OFF,32.5
2025-11-29T16:00:00.000Z,D8062,Washing Machine,Kitchen,0.248,0.118,ON,31.5
2025-11-29T16:10:00.000Z,D8571,Fan,Kitchen,1.302,0.618,OFF,25.3
2025-11-29T16:20:00.000Z,D5794,Heater,Bedroom,1.164,0.553,ON,26.4
2025-11-29T16:30:00.000Z,D9172,Washing Machine,Living Room,2.187,1.039,OFF,22.5
2025-11-29T16:40:00.000Z,D9926,Heater,Garage,0.222,0.105,OFF,18.8
2025-11-29T16:50:00.000Z,D5584,Washing Machine,Bedroom,0.85,0.404,ON,24.1
2025-11-29T17:00:00.000Z,D8481,Laptop,Living Room,0.607,0.288,OFF,31.8
2025-11-29T17:10:00.000Z,D5667,Refrigerator,Garage,2.351,1.117,ON,29.5
2025-11-29T17:20:00.000Z,D6629,AC,Kitchen,0.281,0.133,OFF,28.2
2025-11-29T17:30:00.000Z,D7384,Laptop,Office,2.405,1.142,OFF,20.1
2025-11-29T17:40:00.000Z,D1623,Laptop,Office,0.777,0.369,OFF,33.9
2025-11-29T17:50:00.000Z,D5738,Heater,Bedroom,0.829,0.394,ON,19
2025-11-29T18:00:00.000Z,D7475,Fan,Office,2.23,1.059,ON,24.6
2025-11-29T18:10:00.000Z,D3960,Light,Kitchen,0.637,0.303,OFF,18.6
2025-11-29T18:20:00.000Z,D4740,Heater,Kitchen,0.796,0.378,OFF,33.9
2025-11-29T18:30:00.000Z,D3899,Light,Garage,1.048,0.498,ON,32.5
2025-11-29T18:40:00.000Z,D8775,Heater,Living Room,2.39,1.135,OFF,31.9
2025-11-29T18:50:00.000Z,D5888,Refrigerator,Garage,1.587,0.754,OFF,25.7
2025-11-29T19:00:00.000Z,D5230,Refrigerator,Kitchen,0.135,0.064,OFF,28.4
2025-11-29T19:10:00.000Z,D6222,Light,Kitchen,1.801,0.855,ON,34.7
2025-11-29T19:20:00.000Z,D2909,Heater,Office,0.804,0.382,ON,28.1
2025-11-29T19:30:00.000Z,D4554,Heater,Kitchen,0.492,0.234,ON,30.7
2025-11-29T19:40:00.000Z,D2122,AC,Kitchen,2.247,1.067,ON,22.5
2025-11-29T19:50:00.000Z,D1546,Laptop,Garage,0.962,0.457,OFF,21.8
2025-11-29T20:00:00.000Z,D6198,Fan,Garage,0.939,0.446,OFF,23
2025-11-29T20:10:00.000Z,D9385,Light,Office,1.919,0.912,OFF,22.5
2025-11-29T20:20:00.000Z,D5043,Refrigerator,Bedroom,0.817,0.388,ON,31.2
2025-11-29T20:30:00.000Z,D8259,Light,Office,1.553,0.738,ON,18.7
2025-11-29T20:40:00.000Z,D6376,Fan,Living Room,1.074,0.51,OFF,33.3
2025-11-29T20:50:00.000Z,D2958,Heater,Bedroom,2.488,1.182,OFF,28.7
2025-11-29T21:00:00.000Z,D9331,Fan,Kitchen,1.069,0.508,OFF,34
2025-11-29T21:10:00.000Z,D1959,Washing Machine,Bedroom,0.859,0.408,ON,20.3
2025-11-29T21:20:00.000Z,D9050,Heater,Living Room,1.94,0.921,OFF,18.9
2025-11-29T21:30:00.000Z,D3451,Heater,Bedroom,1.194,0.567,ON,26.3
2025-11-29T21:40:00.000Z,D2423,Fan,Kitchen,0.073,0.035,OFF,26
2025-11-29T21:50:00.000Z,D9334,Laptop,Office,1.882,0.894,OFF,26.4
2025-11-29T22:00:00.000Z,D7763,Light,Living Room,1.237,0.588,OFF,29.2
2025-11-29T22:10:00.000Z,D6296,Washing Machine,Living Room,0.193,0.092,OFF,19.9
2025-11-29T22:20:00.000Z,D3871,Fan,Living Room,1.648,0.783,ON,19.8
2025-11-29T22:30:00.000Z,D7023,Washing Machine,Kitchen,0.245,0.116,ON,25.9
2025-11-29T22:40:00.000Z,D1485,Light,Garage,1.565,0.743,OFF,25.3
2025-11-29T22:50:00.000Z,D9517,AC,Living Room,1.606,0.763,OFF,23.4
2025-11-29T23:00:00.000Z,D6866,Heater,Garage,1.789,0.85,OFF,30.1
2025-11-29T23:10:00.000Z,D3580,Light,Bedroom,0.329,0.156,ON,24.8
2025-11-29T23:20:00.000Z,D3250,Heater,Office,1.559,0.741,ON,34.9
2025-11-29T23:30:00.000Z,D9898,Laptop,Office,1.633,0.776,OFF,20.5
2025-11-29T23:40:00.000Z,D7303,AC,Bedroom,2.477,1.177,OFF,18.8
2025-11-29T23:50:00.000Z,D8808,Washing Machine,Kitchen,0.789,0.375,ON,26.7
2025-11-30T00:00:00.000Z,D1526,Washing Machine,Office,1.093,0.519,ON,22.4
2025-11-30T00:10:00.000Z,D1087,Refrigerator,Living Room,2.461,1.169,OFF,18.3
2025-11-30T00:20:00.000Z,D6264,Heater,Living Room,1.359,0.646,OFF,25.8
2025-11-30T00:30:00.000Z,D1023,Laptop,Bedroom,1.908,0.906,OFF,27.3
2025-11-30T00:40:00.000Z,D9565,Fan,Garage,0.489,0.232,ON,23.9
2025-11-30T00:50:00.000Z,D1344,Refrigerator,Bedroom,2.48,1.178,ON,29.6
